Node,Agent,ConstraintRatio,MaxTimeGap,Solver,Iteration,Tours,Cost,Time[s]
5,10,0.25,50,milp,3,[],-1,0.004289388656616211
5,10,0.25,50,milp,4,[],-1,0.0043735504150390625
5,10,0.25,50,milp,5,[],-1,0.00442814826965332
5,10,0.25,50,ortools,1,"[[0, 1, 4, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 3, 2, 5, 0]]",231,0.027307748794555664
5,10,0.25,50,ortools,2,"[[0, 4, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 3, 1, 0]]",108,0.005445718765258789
5,10,0.25,50,ortools,3,"[[0, 2, 3, 0], [0, 1, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 0]]",412,0.022172927856445312
5,10,0.25,50,ortools,4,"[[0, 4, 2, 3, 0], [0, 5, 0], [0, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",342,0.04058051109313965
5,10,0.25,50,ortools,5,"[[0, 0], [0, 3, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 5, 4, 0], [0, 0]]",112,0.016443967819213867
5,20,1.0,10,milp,1,[],-1,0.005872488021850586
5,20,1.0,10,milp,2,[],-1,0.005434751510620117
5,20,1.0,10,milp,3,[],-1,0.0053746700286865234
5,20,1.0,10,milp,4,[],-1,0.005428791046142578
5,20,1.0,10,milp,5,[],-1,0.005339860916137695
5,20,1.0,10,ortools,1,"[[0, 0], [0, 4, 2, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 5, 0], [0, 1, 3, 0]]",259,0.0445404052734375
5,20,1.0,10,ortools,2,"[[0, 2, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 5, 3, 0]]",132,0.03115391731262207
5,20,1.0,10,ortools,3,"[[0, 1, 4, 3, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 0]]",255,0.059143781661987305
5,20,1.0,10,ortools,4,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 2, 0], [0, 1, 5, 3, 0]]",155,0.040813446044921875
5,20,1.0,10,ortools,5,"[[0, 5, 4, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 3, 0], [0, 0]]",152,0.040209293365478516
5,20,1.0,30,milp,1,[],-1,0.00597691535949707
5,20,1.0,30,milp,2,[],-1,0.005438566207885742
5,20,1.0,30,milp,3,[],-1,0.005395174026489258
5,20,1.0,30,milp,4,[],-1,0.005419492721557617
5,20,1.0,30,milp,5,[],-1,0.00535893440246582
5,20,1.0,30,ortools,1,"[[0, 0], [0, 0], [0, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 5, 3, 2, 4, 0], [0, 0]]",112,0.06810903549194336
5,20,1.0,30,ortools,2,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 5, 4, 0], [0, 3, 1, 2, 0]]",184,0.03898787498474121
5,20,1.0,30,ortools,3,"[[0, 3, 4, 0], [0, 0], [0, 2, 5, 0], [0, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",230,0.0637674331665039
5,20,1.0,30,ortools,4,"[[0, 0], [0, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 4, 0], [0, 5, 3, 0]]",174,0.05448460578918457
5,20,1.0,30,ortools,5,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 5, 2, 0], [0, 1, 3, 0], [0, 0]]",96,0.04469776153564453
5,20,1.0,50,milp,1,[],-1,0.00600123405456543
5,20,1.0,50,milp,2,[],-1,0.004706144332885742
5,20,1.0,50,milp,3,[],-1,0.005381107330322266
5,20,1.0,50,milp,4,[],-1,0.005440711975097656
5,20,1.0,50,milp,5,[],-1,0.005356788635253906
5,20,1.0,50,ortools,1,"[[0, 3, 1, 2, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 5, 4, 0], [0, 0]]",305,0.04690957069396973
5,20,1.0,50,ortools,2,"[[0, 0], [0, 0], [0, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 2, 0], [0, 3, 0]]",142,0.028863191604614258
5,20,1.0,50,ortools,3,"[[0, 3, 2, 1, 0], [0, 4, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",266,0.04640388488769531
5,20,1.0,50,ortools,4,"[[0, 2, 0], [0, 3, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 5, 0], [0, 0]]",441,0.04947042465209961
5,20,1.0,50,ortools,5,"[[0, 0], [0, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 3, 2, 4, 5, 0]]",215,0.03771376609802246
5,20,0.75,10,milp,1,[],-1,0.005842685699462891
5,20,0.75,10,milp,2,[],-1,0.005429983139038086
5,20,0.75,10,milp,3,[],-1,0.005360603332519531
5,20,0.75,10,milp,4,[],-1,0.004708290100097656
5,20,0.75,10,milp,5,[],-1,0.00531768798828125
5,20,0.75,10,ortools,1,"[[0, 0], [0, 1, 4, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 3, 5, 0]]",159,0.05462837219238281
5,20,0.75,10,ortools,2,"[[0, 5, 2, 1, 0], [0, 3, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 0]]",254,0.04560279846191406
5,20,0.75,10,ortools,3,"[[0, 1, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 3, 4, 0]]",273,0.0413668155670166
5,20,0.75,10,ortools,4,"[[0, 1, 2, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 3, 4, 0]]",287,0.02847599983215332
5,20,0.75,10,ortools,5,"[[0, 0], [0, 1, 3, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 5, 2, 0]]",202,0.05831432342529297
5,20,0.75,30,milp,1,[],-1,0.005860567092895508
5,20,0.75,30,milp,2,[],-1,0.0053746700286865234
5,20,0.75,30,milp,3,[],-1,0.005442142486572266
5,20,0.75,30,milp,4,[],-1,0.0054132938385009766
5,20,0.75,30,milp,5,[],-1,0.005408525466918945
5,20,0.75,30,ortools,1,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 5, 1, 3, 2, 0], [0, 4, 0]]",186,0.051631927490234375
5,20,0.75,30,ortools,2,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 5, 2, 4, 3, 0], [0, 1, 0]]",166,0.04823613166809082
5,20,0.75,30,ortools,3,"[[0, 3, 2, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 5, 0]]",307,0.033704280853271484
5,20,0.75,30,ortools,4,"[[0, 3, 2, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 1, 4, 0]]",226,0.0436246395111084
5,20,0.75,30,ortools,5,"[[0, 0], [0, 4, 1, 0], [0, 3, 5, 2, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",68,0.0496065616607666
5,20,0.75,50,milp,1,[],-1,0.005910634994506836
5,20,0.75,50,milp,2,[],-1,0.00542449951171875
5,20,0.75,50,milp,3,[],-1,0.0053904056549072266
5,20,0.75,50,milp,4,[],-1,0.005343437194824219
5,20,0.75,50,milp,5,[],-1,0.005295753479003906
5,20,0.75,50,ortools,1,"[[0, 0], [0, 0], [0, 2, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 3, 4, 5, 0]]",201,0.042560577392578125
5,20,0.75,50,ortools,2,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 5, 4, 0], [0, 3, 1, 0]]",110,0.019927024841308594
5,20,0.75,50,ortools,3,"[[0, 0], [0, 0], [0, 1, 2, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 3, 5, 4, 0]]",164,0.04521942138671875
5,20,0.75,50,ortools,4,"[[0, 0], [0, 0], [0, 2, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 1, 5, 3, 0]]",256,0.03564286231994629
5,20,0.75,50,ortools,5,"[[0, 1, 3, 5, 4, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 0]]",98,0.030117273330688477
5,20,0.5,10,milp,1,[],-1,0.005828380584716797
5,20,0.5,10,milp,2,[],-1,0.0053288936614990234
5,20,0.5,10,milp,3,[],-1,0.005223274230957031
5,20,0.5,10,milp,4,[],-1,0.005239963531494141
5,20,0.5,10,milp,5,[],-1,0.0053174495697021484
5,20,0.5,10,ortools,1,"[[0, 2, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 5, 3, 0]]",304,0.055472612380981445
5,20,0.5,10,ortools,2,"[[0, 4, 5, 0], [0, 2, 3, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",170,0.05229663848876953
5,20,0.5,10,ortools,3,"[[0, 0], [0, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 1, 3, 4, 2, 0]]",169,0.04727602005004883
5,20,0.5,10,ortools,4,"[[0, 0], [0, 2, 4, 3, 5, 0], [0, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",172,0.07387161254882812
5,20,0.5,10,ortools,5,"[[0, 1, 2, 0], [0, 5, 3, 4, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",242,0.03767848014831543
5,20,0.5,30,milp,1,[],-1,0.0058786869049072266
5,20,0.5,30,milp,2,[],-1,0.005313873291015625
5,20,0.5,30,milp,3,[],-1,0.005374908447265625
5,20,0.5,30,milp,4,[],-1,0.005342960357666016
5,20,0.5,30,milp,5,[],-1,0.005222320556640625
5,20,0.5,30,ortools,1,"[[0, 0], [0, 2, 5, 0], [0, 4, 3, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 1, 0]]",199,0.06934595108032227
5,20,0.5,30,ortools,2,"[[0, 0], [0, 0], [0, 4, 2, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 3, 5, 0]]",88,0.016663074493408203
5,20,0.5,30,ortools,3,"[[0, 5, 3, 2, 0], [0, 1, 4, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",300,0.04573249816894531
5,20,0.5,30,ortools,4,"[[0, 0], [0, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 0], [0, 2, 3, 1, 0]]",128,0.007688760757446289
5,20,0.5,30,ortools,5,"[[0, 0], [0, 3, 4, 5, 2, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",71,0.03486299514770508
5,20,0.5,50,milp,1,[],-1,0.00572657585144043
5,20,0.5,50,milp,2,[],-1,0.005257129669189453
5,20,0.5,50,milp,3,[],-1,0.0052645206451416016
5,20,0.5,50,milp,4,[],-1,0.005278110504150391
5,20,0.5,50,milp,5,[],-1,0.005242586135864258
5,20,0.5,50,ortools,1,"[[0, 1, 4, 5, 3, 2, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",150,0.020987987518310547
5,20,0.5,50,ortools,2,"[[0, 3, 4, 2, 1, 0], [0, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",112,0.017223596572875977
5,20,0.5,50,ortools,3,"[[0, 0], [0, 0], [0, 1, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 3, 4, 2, 0]]",204,0.025041818618774414
5,20,0.5,50,ortools,4,"[[0, 0], [0, 1, 3, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 5, 4, 2, 0]]",170,0.040714263916015625
5,20,0.5,50,ortools,5,"[[0, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 5, 2, 3, 0], [0, 4, 0]]",264,0.06583714485168457
5,20,0.25,10,milp,1,[],-1,0.005571603775024414
5,20,0.25,10,milp,2,[],-1,0.00514674186706543
5,20,0.25,10,milp,3,[],-1,0.005072355270385742
5,20,0.25,10,milp,4,[],-1,0.00514531135559082
5,20,0.25,10,milp,5,[],-1,0.005105018615722656
5,20,0.25,10,ortools,1,"[[0, 0], [0, 2, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 3, 4, 5, 0]]",120,0.07811570167541504
5,20,0.25,10,ortools,2,"[[0, 2, 3, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 5, 4, 1, 0]]",256,0.03852033615112305
5,20,0.25,10,ortools,3,"[[0, 4, 5, 3, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 1, 0]]",287,0.08038210868835449
5,20,0.25,10,ortools,4,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 4, 3, 1, 5, 0]]",66,0.02603769302368164
5,20,0.25,10,ortools,5,"[[0, 0], [0, 2, 3, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 5, 4, 0]]",198,0.0364987850189209
5,20,0.25,30,milp,1,[],-1,0.005669116973876953
5,20,0.25,30,milp,2,[],-1,0.00520634651184082
5,20,0.25,30,milp,3,[],-1,0.005177497863769531
5,20,0.25,30,milp,4,[],-1,0.005095720291137695
5,20,0.25,30,milp,5,[],-1,0.0051593780517578125
5,20,0.25,30,ortools,1,"[[0, 2, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 5, 0], [0, 3, 4, 0]]",486,0.00883340835571289
5,20,0.25,30,ortools,2,"[[0, 4, 3, 1, 0], [0, 5, 2, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",95,0.03411865234375
5,20,0.25,30,ortools,3,"[[0, 4, 2, 3, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 1, 0]]",130,0.05826711654663086
5,20,0.25,30,ortools,4,"[[0, 5, 1, 0], [0, 3, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 2, 0]]",126,0.012727737426757812
5,20,0.25,30,ortools,5,"[[0, 0], [0, 3, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 1, 2, 0]]",128,0.058197021484375
5,20,0.25,50,milp,1,[],-1,0.005658149719238281
5,20,0.25,50,milp,2,[],-1,0.004588603973388672
5,20,0.25,50,milp,3,[],-1,0.005134105682373047
5,20,0.25,50,milp,4,[],-1,0.005185604095458984
5,20,0.25,50,milp,5,[],-1,0.005128383636474609
5,20,0.25,50,ortools,1,"[[0, 1, 4, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 3, 2, 5, 0]]",231,0.037458181381225586
5,20,0.25,50,ortools,2,"[[0, 4, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 3, 1, 0]]",108,0.007353067398071289
5,20,0.25,50,ortools,3,"[[0, 2, 3, 0], [0, 1, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 0]]",412,0.0303800106048584
5,20,0.25,50,ortools,4,"[[0, 4, 2, 3, 0], [0, 5, 0], [0, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",342,0.056742191314697266
5,20,0.25,50,ortools,5,"[[0, 0], [0, 3, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 5, 4, 0], [0, 0]]",112,0.022408246994018555
5,30,1.0,10,milp,1,[],-1,0.006820201873779297
5,30,1.0,10,milp,2,[],-1,0.00637054443359375
5,30,1.0,10,milp,3,[],-1,0.0062596797943115234
5,30,1.0,10,milp,4,[],-1,0.006310462951660156
5,30,1.0,10,milp,5,[],-1,0.006264448165893555
5,30,1.0,10,ortools,1,"[[0, 0], [0, 4, 2, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 5, 0], [0, 1, 3, 0]]",259,0.055724382400512695
5,30,1.0,10,ortools,2,"[[0, 2, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 5, 3, 0]]",132,0.03950142860412598
5,30,1.0,10,ortools,3,"[[0, 1, 4, 3, 5, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 0]]",255,0.07349610328674316
5,30,1.0,10,ortools,4,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 4, 2, 0], [0, 1, 5, 3, 0]]",155,0.05112910270690918
5,30,1.0,10,ortools,5,"[[0, 5, 4, 1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 2, 3, 0], [0, 0]]",152,0.050351858139038086
5,30,1.0,30,milp,1,[],-1,0.006758928298950195
5,30,1.0,30,milp,2,[],-1,0.006342887878417969
5,30,1.0,30,milp,3,[],-1,0.006188631057739258
5,30,1.0,30,milp,4,[],-1,0.006258487701416016
5,30,1.0,30,milp,5,[],-1,0.006194353103637695
